stop_pattern_id,stop_id,stop_sequence,timepoint
505_1,1618,9,0
505_1,1620,10,0
505_1,1560,11,0
505_1,1562,12,0
505_1,1564,13,0
505_1,1566,14,0
505_1,1568,15,0
505_1,1570,16,0
505_1,1572,17,0
505_1,1574,18,0
505_1,1576,19,0
505_1,1578,20,0
505_1,1519,21,1
505_1,1596,22,0
505_1,1515,23,1
505_1,1102,24,0
505_1,1200,25,0
505_1,1203,26,1
HVL_1,UPPE,0,1
HVL_1,WALL,1,1
HVL_1,TREN,2,1
HVL_1,HERE,3,1
HVL_1,SILV,4,1
HVL_1,MANO,5,1
HVL_1,POMA,6,1
HVL_1,TAIT,7,1
HVL_1,WING,8,1
HVL_1,NAEN,9,1
HVL_1,EPUN,10,1
HVL_1,WATE,11,1
HVL_1,WOBU,12,1
HVL_1,AVA,13,1
HVL_1,PETO,14,1
HVL_1,NGAU,15,1
HVL_1,WELL,16,1
204_0,4500,0,1
204_0,4502,1,0
204_0,4504,2,1
204_0,4506,3,0
204_0,4508,4,0
204_0,4510,5,1
204_0,1822,6,0
204_0,4520,7,1
204_0,4522,8,0
204_0,4524,9,0
204_0,4526,10,1
HVL_0,WELL,0,1
HVL_0,NGAU,1,1
HVL_0,PETO,2,1
HVL_0,AVA,3,1
HVL_0,WOBU,4,1
HVL_0,WATE,5,1
HVL_0,EPUN,6,1
HVL_0,NAEN,7,1
HVL_0,WING,8,1
HVL_0,TAIT,9,1
HVL_0,POMA,10,1
HVL_0,MANO,11,1
HVL_0,SILV,12,1
HVL_0,HERE,13,1
HVL_0,TREN,14,1
HVL_0,WALL,15,1
HVL_0,UPPE,16,1
955_0,8546,0,1
955_0,8361,1,0
955_0,9361,2,0
955_0,9362,3,0
955_0,9363,4,0
955_0,8329,5,0
955_0,8322,6,0
955_0,8321,7,0
955_0,9366,8,0
955_0,9367,9,0
955_0,9368,10,0
955_0,9369,11,0
955_0,9370,12,0
955_0,9371,13,0
955_0,9372,14,0
955_0,9373,15,0
955_0,9374,16,0
955_0,9375,17,0
955_0,9376,18,0
955_0,8377,19,1
170_0,9130,0,1
170_0,9131,1,0
170_0,9132,2,0
170_0,9135,3,0
170_0,9136,4,0
170_0,9140,5,1
170_0,9142,6,0
170_0,9143,7,0
170_0,9144,8,0
170_0,9145,9,0
170_0,9146,10,0
170_0,9147,11,1
170_0,9748,12,0
170_0,9901,13,0
170_0,9902,14,0
170_0,9903,15,0
170_0,9904,16,0
170_0,9905,17,1
170_0,9906,18,0
170_0,9907,19,0
170_0,9908,20,0
170_0,9909,21,0
170_0,9910,22,0
170_0,9911,23,1
170_0,9918,24,0
170_0,9919,25,0
170_0,9920,26,0
170_0,8921,27,1
170_0,8920,28,0
170_0,8919,29,0
170_0,8918,30,0
170_0,9912,31,0
170_0,9913,32,0
170_0,9915,33,0
170_0,9916,34,1
170_0,9917,35,0
170_0,8911,36,1
170_0,8910,37,0
170_0,8909,38,0
170_0,8908,39,0
170_0,8907,40,0
170_0,8905,41,1
170_0,8904,42,0
170_0,8903,43,0
170_0,8902,44,0
170_0,8901,45,0
170_0,8748,46,0
170_0,8147,47,1
170_0,8146,48,0
170_0,8145,49,0
170_0,8143,50,0
170_0,8142,51,0
170_0,8140,52,1
170_0,8136,53,0
170_0,8135,54,0
170_0,8160,55,0
170_0,9130,56,1
955_1,8377,0,1
955_1,8376,1,0
955_1,8375,2,0
955_1,8374,3,0
955_1,8373,4,0
955_1,8372,5,0
955_1,8371,6,0
955_1,8370,7,0
955_1,8369,8,0
955_1,8366,9,0
955_1,9321,10,0
955_1,9322,11,0
955_1,9329,12,0
955_1,8363,13,0
955_1,8362,14,0
955_1,9360,15,0
955_1,9461,16,0
955_1,9462,17,0
955_1,9463,18,0
955_1,9464,19,0
955_1,9465,20,0
955_1,9466,21,0
955_1,9567,22,0
955_1,9568,23,0
955_1,9569,24,0
955_1,9548,25,1
KPL_0,WELL,0,1
KPL_0,TAKA,1,1
KPL_0,REDW,2,1
KPL_0,TAWA,3,1
KPL_0,LIND,4,1
KPL_0,KENE,5,1
KPL_0,PORI,6,1
KPL_0,PARE,7,1
KPL_0,MANA,8,1
KPL_0,PLIM,9,1
KPL_0,PUKE,10,1
KPL_0,PAEK,11,1
KPL_0,PARA,12,1
KPL_0,WAIK,13,1
204_1,4526,0,1
204_1,4524,1,0
204_1,4522,2,0
204_1,4520,3,1
204_1,1922,4,0
204_1,4510,5,1
204_1,4508,6,0
204_1,4506,7,0
204_1,1922,8,1
204_1,1921,9,0
204_1,1920,10,1
204_1,4504,11,1
204_1,4502,12,0
204_1,4500,13,1
KPL_1,WAIK,0,1
KPL_1,PARA,1,1
KPL_1,PAEK,2,1
KPL_1,PUKE,3,1
KPL_1,PLIM,4,1
KPL_1,MANA,5,1
KPL_1,PARE,6,1
KPL_1,PORI,7,1
KPL_1,KENE,8,1
KPL_1,LIND,9,1
KPL_1,TAWA,10,1
KPL_1,REDW,11,1
KPL_1,TAKA,12,1
KPL_1,WELL,13,1
761_0,6553,0,1
761_0,6224,1,0
761_0,6027,2,0
761_0,6028,3,0
761_0,6080,4,0
761_0,6081,5,0
761_0,6087,6,0
761_0,6088,7,0
761_0,6089,8,0
761_0,7035,9,0
761_0,6091,10,0
761_0,6092,11,0
761_0,6093,12,0
761_0,6094,13,0
761_0,6095,14,0
761_0,6096,15,0
761_0,6097,16,0
761_0,6098,17,0
761_0,6099,18,0
761_0,7099,19,1
13_1,4936,0,1
13_1,4935,1,0
13_1,4934,2,0
13_1,4932,3,0
13_1,4931,4,0
13_1,4930,5,0
13_1,4929,6,0
13_1,4928,7,0
13_1,4927,8,0
13_1,4926,9,0
13_1,4925,10,0
13_1,4924,11,0
13_1,4923,12,0
13_1,4922,13,0
13_1,4921,14,0
13_1,4320,15,0
13_1,4319,16,1
13_1,4317,17,0
13_1,4316,18,0
13_1,4315,19,0
13_1,4314,20,0
13_1,4313,21,0
13_1,4312,22,0
13_1,4311,23,0
13_1,5519,24,0
13_1,5520,25,1
784_1,5500,0,1
784_1,5098,1,0
784_1,6212,2,0
784_1,6213,3,0
784_1,6214,4,0
784_1,6215,5,0
784_1,6216,6,0
784_1,6217,7,0
784_1,6218,8,0
784_1,6219,9,0
784_1,6220,10,0
784_1,6221,11,0
784_1,7035,12,1
13_0,5520,0,1
13_0,5012,1,0
13_0,5015,2,0
13_0,5312,3,0
13_0,5313,4,0
13_0,5315,5,0
13_0,5316,6,0
13_0,5317,7,0
13_0,5318,8,0
13_0,5319,9,1
13_0,5920,10,0
13_0,5921,11,0
13_0,5922,12,0
13_0,5923,13,0
13_0,5924,14,0
13_0,5925,15,0
13_0,5926,16,0
13_0,5927,17,0
13_0,5928,18,0
13_0,5929,19,0
13_0,5930,20,0
13_0,5931,21,0
13_0,5932,22,0
13_0,5933,23,0
13_0,5934,24,0
13_0,5935,25,0
13_0,5936,26,1
784_0,7035,0,1
784_0,7215,1,0
784_0,7214,2,0
784_0,7213,3,0
784_0,7212,4,0
784_0,6509,5,0
784_0,5016,6,1
281_0,1501,0,1
281_0,1626,1,0
281_0,1627,2,0
281_0,1628,3,0
281_0,1629,4,1
281_0,1631,5,0
281_0,1634,6,0
281_0,1500,7,1
281_0,1630,8,0
281_0,1517,9,0
281_0,1580,10,0
281_0,1582,11,0
281_0,1584,12,0
281_0,1586,13,0
281_0,1588,14,0
281_0,1590,15,0
281_0,1591,16,0
281_0,1593,17,0
281_0,1595,18,1
281_0,1597,19,0
281_0,1592,20,0
281_0,1594,21,0
281_0,1596,22,0
281_0,1501,23,1
111_0,8546,0,1
111_0,9570,1,0
111_0,9571,2,0
111_0,8574,3,1
111_0,9573,4,0
111_0,9574,5,0
111_0,9575,6,0
111_0,8579,7,1
111_0,8576,8,0
111_0,9538,9,0
111_0,9539,10,0
111_0,9583,11,0
111_0,9584,12,0
111_0,9501,13,0
111_0,9502,14,0
111_0,8511,15,1
111_0,8510,16,0
111_0,8509,17,0
111_0,8508,18,0
111_0,8507,19,0
111_0,8506,20,0
111_0,8505,21,0
111_0,8504,22,1
111_0,8503,23,0
111_0,8502,24,0
111_0,8501,25,0
111_0,8584,26,0
111_0,8582,27,0
111_0,8580,28,1
111_0,8574,29,1
111_0,8572,30,0
111_0,8571,31,0
111_0,8570,32,0
111_0,9548,33,1
769_0,6553,0,1
769_0,7223,1,0
769_0,7222,2,0
769_0,7221,3,0
769_0,7220,4,0
769_0,7219,5,0
769_0,7218,6,0
769_0,6010,7,1
769_0,7912,8,0
769_0,7911,9,0
769_0,7909,10,0
769_0,7908,11,0
769_0,7907,12,0
769_0,5914,13,0
769_0,5915,14,0
769_0,5916,15,0
769_0,5917,16,0
769_0,5918,17,0
769_0,5319,18,0
769_0,5920,19,0
769_0,5921,20,0
769_0,5922,21,0
769_0,5923,22,0
769_0,5924,23,0
769_0,5925,24,0
769_0,5926,25,0
769_0,5927,26,0
769_0,5928,27,0
769_0,5929,28,0
769_0,5930,29,0
769_0,5931,30,0
769_0,5932,31,0
769_0,5933,32,0
769_0,5934,33,0
769_0,5935,34,0
769_0,5936,35,0
769_0,5129,36,0
769_0,5135,37,0
769_0,4136,38,1
36_0,6000,0,1
36_0,5502,1,0
36_0,5506,2,0
36_0,5508,3,0
36_0,5510,4,0
36_0,5513,5,0
36_0,5514,6,0
36_0,5516,7,1
36_0,6212,8,0
36_0,6213,9,0
36_0,6214,10,0
36_0,6215,11,0
36_0,6216,12,0
36_0,6217,13,1
36_0,6218,14,0
36_0,6219,15,0
36_0,6220,16,0
36_0,6221,17,0
36_0,6222,18,0
36_0,6223,19,0
36_0,6224,20,1
36_0,6327,21,0
36_0,6328,22,0
36_0,6329,23,0
36_0,6330,24,0
36_0,6331,25,0
36_0,6332,26,0
36_0,6333,27,0
36_0,6334,28,0
36_0,6335,29,0
36_0,6336,30,0
36_0,6337,31,0
36_0,7338,32,1
36_1,7338,0,1
36_1,7337,1,0
36_1,7336,2,0
36_1,7334,3,0
36_1,7333,4,0
36_1,7332,5,0
36_1,7330,6,0
36_1,7328,7,0
36_1,7327,8,0
36_1,7224,9,1
36_1,7223,10,0
36_1,7222,11,0
36_1,7221,12,0
36_1,7220,13,0
36_1,7219,14,0
36_1,7218,15,0
36_1,7217,16,1
36_1,7216,17,0
36_1,7215,18,0
36_1,7214,19,0
36_1,7213,20,0
36_1,7212,21,0
36_1,5000,22,1
36_1,5002,23,0
36_1,5515,24,0
36_1,5006,25,0
36_1,5008,26,0
36_1,5010,27,0
36_1,5012,28,0
36_1,5011,29,0
36_1,5016,30,1
CCL_1,KELB,0,1
CCL_1,SALA,1,0
CCL_1,TALA,2,0
CCL_1,CLIF,3,0
CCL_1,LAMB,4,1
CCL_0,LAMB,0,1
CCL_0,CLIF,1,0
CCL_0,TALA,2,0
CCL_0,SALA,3,0
CCL_0,KELB,4,1
712_1,7247,0,1
712_1,7246,1,0
712_1,7245,2,0
712_1,7244,3,0
712_1,7242,4,0
712_1,7241,5,0
712_1,7240,6,0
712_1,7239,7,0
712_1,7238,8,0
712_1,7237,9,0
712_1,7236,10,0
712_1,7235,11,0
712_1,7234,12,0
712_1,7083,13,0
712_1,7080,14,0
712_1,7028,15,0
712_1,7027,16,0
712_1,7224,17,1
712_1,7223,18,0
712_1,7222,19,0
712_1,7221,20,0
712_1,7220,21,0
712_1,7219,22,0
712_1,7218,23,0
712_1,7217,24,0
712_1,7216,25,0
712_1,7215,26,0
712_1,6008,27,1
712_1,6010,28,1
160_1,8911,0,1
160_1,8910,1,0
160_1,8909,2,0
160_1,8908,3,0
160_1,8907,4,0
160_1,8985,5,1
160_1,8984,6,0
160_1,8983,7,0
160_1,8982,8,0
160_1,8981,9,0
160_1,8980,10,0
160_1,8979,11,0
160_1,8978,12,0
160_1,8977,13,0
160_1,9967,14,0
160_1,9968,15,0
160_1,9969,16,0
160_1,9970,17,0
160_1,8971,18,1
160_1,8970,19,0
160_1,8969,20,0
160_1,8968,21,0
160_1,8967,22,0
160_1,8966,23,0
160_1,8965,24,0
160_1,8964,25,0
160_1,8963,26,0
160_1,8962,27,0
160_1,8961,28,0
160_1,8960,29,0
160_1,8973,30,0
160_1,8959,31,0
160_1,9954,32,0
160_1,9955,33,0
160_1,9956,34,1
160_1,9957,35,0
160_1,9958,36,0
160_1,8952,37,0
160_1,8748,38,0
160_1,8147,39,1
160_1,8146,40,0
160_1,8145,41,0
160_1,8143,42,0
160_1,8142,43,0
160_1,8140,44,1
160_1,8136,45,0
160_1,8135,46,0
160_1,8160,47,0
160_1,9130,48,1
712_0,6008,0,1
712_0,6214,1,0
712_0,6215,2,0
712_0,6216,3,0
712_0,6217,4,0
712_0,6218,5,0
712_0,6219,6,0
712_0,6220,7,0
712_0,6221,8,0
712_0,6080,9,0
712_0,6081,10,0
712_0,6234,11,0
712_0,6235,12,0
712_0,6236,13,0
712_0,6237,14,0
712_0,6238,15,0
712_0,6239,16,0
712_0,6240,17,0
712_0,6241,18,0
712_0,6242,19,0
712_0,6243,20,0
712_0,6244,21,0
712_0,6245,22,0
712_0,6246,23,1
160_0,9130,0,1
160_0,9131,1,0
160_0,9132,2,0
160_0,9135,3,0
160_0,9136,4,0
160_0,9140,5,1
160_0,9142,6,0
160_0,9143,7,0
160_0,9144,8,0
160_0,9145,9,0
160_0,9146,10,0
160_0,9147,11,1
160_0,9748,12,0
160_0,9951,13,0
160_0,9953,14,0
160_0,9954,15,0
160_0,9955,16,0
160_0,9956,17,1
160_0,9957,18,0
160_0,9958,19,0
160_0,9959,20,1
160_0,9973,21,0
160_0,9960,22,0
160_0,9961,23,0
160_0,9962,24,0
160_0,9963,25,0
160_0,9964,26,0
160_0,9965,27,0
160_0,9966,28,0
160_0,9967,29,0
160_0,9968,30,0
160_0,9969,31,0
160_0,9970,32,0
160_0,8971,33,1
160_0,8970,34,0
160_0,8969,35,0
160_0,8968,36,0
160_0,8967,37,0
160_0,9977,38,0
160_0,9978,39,0
160_0,9979,40,0
160_0,9980,41,0
160_0,9981,42,0
160_0,9982,43,0
160_0,9983,44,0
160_0,9984,45,0
160_0,9985,46,1
160_0,9906,47,0
160_0,9907,48,0
160_0,9908,49,0
160_0,9909,50,0
160_0,9910,51,0
160_0,9911,52,1
614_0,4113,0,1
614_0,5103,1,1
614_0,4311,2,0
614_0,5911,3,0
614_0,5912,4,0
614_0,5913,5,0
614_0,5914,6,0
614_0,5915,7,0
614_0,5916,8,0
614_0,5917,9,0
614_0,5918,10,0
614_0,5319,11,0
614_0,5380,12,0
614_0,5381,13,0
614_0,5382,14,0
614_0,5383,15,0
614_0,5384,16,0
614_0,5385,17,0
614_0,5386,18,0
614_0,5388,19,0
614_0,5389,20,0
614_0,5390,21,0
614_0,5391,22,0
614_0,5392,23,0
614_0,5393,24,0
614_0,5394,25,0
614_0,5395,26,0
614_0,5396,27,1
N22_0,5000,0,1
N22_0,5002,1,0
N22_0,5515,2,0
N22_0,5006,3,0
N22_0,5008,4,0
N22_0,5010,5,0
N22_0,5012,6,0
N22_0,5014,7,0
N22_0,5016,8,0
N22_0,5018,9,0
N22_0,5020,10,0
N22_0,5022,11,0
N22_0,5024,12,0
N22_0,5025,13,0
N22_0,5026,14,0
N22_0,5028,15,0
N22_0,3260,16,0
N22_0,3263,17,0
N22_0,9099,18,0
N22_0,9002,19,0
N22_0,9003,20,0
N22_0,9004,21,0
N22_0,9005,22,0
N22_0,9007,23,0
N22_0,9008,24,0
N22_0,9009,25,0
N22_0,9110,26,0
N22_0,9111,27,0
N22_0,9112,28,0
N22_0,9113,29,0
N22_0,9114,30,0
N22_0,9115,31,1
N22_0,9117,32,0
N22_0,9118,33,0
N22_0,9121,34,0
N22_0,9122,35,0
N22_0,9223,36,0
N22_0,9224,37,0
N22_0,9225,38,0
N22_0,9226,39,0
N22_0,9227,40,0
N22_0,8207,41,0
N22_0,9260,42,0
N22_0,9290,43,0
N22_0,9285,44,0
N22_0,9292,45,0
N22_0,9293,46,0
N22_0,9249,47,0
N22_0,9250,48,0
N22_0,9251,49,0
N22_0,9253,50,0
N22_0,9254,51,0
N22_0,9255,52,0
N22_0,9256,53,0
N22_0,9257,54,0
N22_0,9361,55,0
N22_0,9362,56,0
N22_0,9363,57,0
N22_0,9364,58,0
N22_0,9365,59,0
N22_0,9369,60,0
N22_0,9370,61,0
N22_0,9371,62,0
N22_0,9374,63,0
N22_0,9375,64,0
N22_0,8373,65,0
N22_0,8372,66,0
N22_0,9461,67,0
N22_0,9462,68,0
N22_0,9463,69,0
N22_0,9464,70,0
N22_0,9465,71,0
N22_0,9466,72,0
N22_0,9567,73,0
N22_0,9568,74,0
N22_0,9569,75,0
N22_0,9570,76,0
N22_0,9571,77,0
N22_0,9572,78,0
N22_0,9573,79,0
N22_0,9574,80,0
N22_0,9575,81,0
N22_0,8579,82,1
2_0,7042,0,1
2_0,7041,1,0
2_0,7040,2,0
2_0,7039,3,0
2_0,7038,4,0
2_0,7037,5,0
2_0,7036,6,0
2_0,7035,7,0
2_0,7034,8,0
2_0,7033,9,0
2_0,7032,10,0
2_0,7086,11,0
2_0,6232,12,0
2_0,7241,13,1
2_0,7240,14,0
2_0,7239,15,0
2_0,7238,16,0
2_0,7237,17,0
2_0,7236,18,0
2_0,7235,19,0
2_0,7234,20,0
2_0,7083,21,1
2_0,7080,22,0
2_0,7028,23,0
2_0,7027,24,0
2_0,7224,25,1
2_0,7223,26,0
2_0,7222,27,0
2_0,7221,28,0
2_0,7220,29,0
2_0,7219,30,0
2_0,7218,31,0
2_0,7217,32,1
2_0,7216,33,0
2_0,7215,34,0
2_0,7214,35,0
2_0,7213,36,0
2_0,7212,37,0
2_0,5000,38,1
2_0,5002,39,0
2_0,5515,40,0
2_0,5006,41,0
2_0,5008,42,0
2_0,5010,43,0
2_0,5012,44,0
2_0,5011,45,1
2_0,5015,46,1
2_0,5312,47,0
2_0,5313,48,0
2_0,5315,49,0
2_0,5316,50,0
2_0,5317,51,0
2_0,5318,52,0
2_0,5319,53,1
2_0,5320,54,0
2_0,5321,55,0
2_0,5322,56,0
2_0,5323,57,0
2_0,5324,58,0
2_0,5325,59,0
2_0,5326,60,0
2_0,5327,61,0
2_0,5328,62,0
2_0,5329,63,0
2_0,5330,64,0
2_0,5331,65,0
2_0,5332,66,1
24_1,3081,0,1
24_1,3825,1,0
24_1,3810,2,0
24_1,3814,3,1
24_1,3816,4,0
24_1,3818,5,0
24_1,3820,6,0
24_1,3822,7,0
24_1,3824,8,0
24_1,3826,9,0
24_1,3828,10,0
24_1,3830,11,0
24_1,3832,12,0
24_1,3834,13,0
24_1,5469,14,0
24_1,4459,15,0
24_1,5419,16,1
24_1,5420,17,0
24_1,5421,18,0
24_1,5422,19,0
24_1,5423,20,0
24_1,5424,21,0
24_1,5425,22,0
24_1,5426,23,0
24_1,5427,24,0
24_1,5428,25,0
24_1,5429,26,0
24_1,5430,27,0
24_1,5431,28,0
24_1,5432,29,0
24_1,5433,30,0
24_1,3258,31,0
24_1,5486,32,0
24_1,5488,33,0
24_1,5490,34,0
24_1,5492,35,0
24_1,5494,36,0
24_1,5496,37,0
24_1,5498,38,0
24_1,5500,39,1
24_1,5502,40,0
24_1,5506,41,0
24_1,5508,42,0
24_1,5510,43,0
24_1,5513,44,0
24_1,5514,45,0
24_1,5516,46,1
24_1,6512,47,0
24_1,6514,48,0
24_1,6515,49,0
24_1,6516,50,0
24_1,6517,51,0
24_1,6518,52,0
24_1,6519,53,0
24_1,6540,54,0
24_1,6541,55,0
24_1,6542,56,0
24_1,6544,57,0
24_1,6545,58,0
24_1,6546,59,1
24_1,6547,60,0
24_1,6548,61,0
24_1,6549,62,0
24_1,6550,63,0
24_1,6551,64,0
24_1,6552,65,0
24_1,6553,66,0
24_1,6224,67,1
24_1,6027,68,0
24_1,6028,69,0
24_1,6251,70,0
24_1,6252,71,0
24_1,6253,72,0
24_1,6254,73,0
24_1,6255,74,0
24_1,6256,75,0
24_1,6257,76,0
24_1,6258,77,0
24_1,6259,78,0
24_1,6260,79,0
24_1,6261,80,1
24_1,6263,81,0
24_1,6264,82,0
24_1,6265,83,0
24_1,6266,84,0
24_1,6267,85,0
24_1,6268,86,0
24_1,6269,87,0
24_1,6270,88,0
24_1,6271,89,0
24_1,6272,90,0
24_1,6273,91,0
24_1,6274,92,0
24_1,7083,93,1
2_1,4332,0,1
2_1,4331,1,0
2_1,4330,2,0
2_1,4329,3,0
2_1,4328,4,0
2_1,4327,5,0
2_1,4326,6,0
2_1,4325,7,0
2_1,4324,8,0
2_1,4323,9,0
2_1,4322,10,0
2_1,4321,11,0
2_1,4320,12,0
2_1,4319,13,1
2_1,4317,14,0
2_1,4316,15,0
2_1,4315,16,0
2_1,4314,17,0
2_1,4313,18,0
2_1,4312,19,0
2_1,4311,20,0
2_1,5502,21,1
2_1,5506,22,0
2_1,5508,23,0
2_1,5510,24,0
2_1,5513,25,0
2_1,5514,26,0
2_1,5516,27,1
2_1,6212,28,0
2_1,6213,29,0
2_1,6214,30,0
2_1,6215,31,0
2_1,6216,32,0
2_1,6217,33,1
2_1,6218,34,0
2_1,6219,35,0
2_1,6220,36,0
2_1,6221,37,0
2_1,6222,38,0
2_1,6223,39,0
2_1,6224,40,1
2_1,6027,41,0
2_1,6028,42,0
2_1,6080,43,0
2_1,6081,44,1
2_1,6234,45,0
2_1,6235,46,0
2_1,6236,47,0
2_1,6237,48,0
2_1,6238,49,0
2_1,6239,50,0
2_1,6240,51,0
2_1,6241,52,1
2_1,7232,53,0
2_1,6086,54,0
2_1,6032,55,0
2_1,6033,56,0
2_1,6034,57,0
2_1,6035,58,0
2_1,6036,59,0
2_1,6037,60,0
2_1,6038,61,0
2_1,6039,62,0
2_1,6040,63,0
2_1,6041,64,0
2_1,6042,65,0
2_1,7042,66,1
24_0,6081,0,1
24_0,7274,1,0
24_0,7272,2,0
24_0,7271,3,0
24_0,7270,4,0
24_0,7269,5,0
24_0,7268,6,0
24_0,7267,7,0
24_0,7266,8,0
24_0,7265,9,0
24_0,7264,10,0
24_0,7263,11,0
24_0,7261,12,1
24_0,7260,13,0
24_0,7259,14,0
24_0,7258,15,0
24_0,7257,16,0
24_0,7256,17,0
24_0,7255,18,0
24_0,7253,19,0
24_0,7252,20,0
24_0,7251,21,0
24_0,7028,22,0
24_0,7027,23,0
24_0,7224,24,1
24_0,7553,25,0
24_0,7552,26,0
24_0,7551,27,0
24_0,7550,28,0
24_0,7549,29,0
24_0,7548,30,0
24_0,7547,31,0
24_0,7546,32,1
24_0,7545,33,0
24_0,7544,34,0
24_0,7543,35,0
24_0,7542,36,0
24_0,7541,37,0
24_0,7540,38,0
24_0,7519,39,0
24_0,7518,40,0
24_0,7517,41,0
24_0,7515,42,0
24_0,7514,43,0
24_0,7512,44,0
24_0,5000,45,1
24_0,5002,46,0
24_0,5515,47,0
24_0,5006,48,0
24_0,5008,49,0
24_0,5010,50,0
24_0,5012,51,0
24_0,5014,52,0
24_0,5016,53,1
24_0,5018,54,0
24_0,5020,55,0
24_0,5022,56,0
24_0,5024,57,0
24_0,5025,58,0
24_0,5026,59,0
24_0,5028,60,0
24_0,3260,61,0
24_0,4433,62,0
24_0,4432,63,0
24_0,4431,64,0
24_0,4430,65,0
24_0,4429,66,0
24_0,4428,67,0
24_0,4427,68,0
24_0,4426,69,0
24_0,4425,70,0
24_0,4424,71,0
24_0,4423,72,0
24_0,4422,73,0
24_0,4421,74,0
24_0,4420,75,0
24_0,4419,76,1
24_0,5459,77,0
24_0,4469,78,0
24_0,3833,79,1
24_0,3829,80,0
24_0,3827,81,0
24_0,3823,82,0
24_0,3821,83,0
24_0,3817,84,0
24_0,3813,85,0
24_0,4470,86,0
24_0,3809,87,0
24_0,3000,88,1
145_0,8152,0,1
145_0,8161,1,1
145_0,8120,2,1
145_0,9197,3,1
145_0,8136,4,1
145_0,9115,5,1
145_0,9117,6,0
145_0,9150,7,1
145_0,9347,8,0
145_0,9348,9,0
145_0,9349,10,0
145_0,9350,11,0
145_0,9351,12,0
145_0,8352,13,1
145_0,8351,14,0
145_0,8350,15,0
145_0,8349,16,0
145_0,8348,17,0
145_0,9353,18,0
145_0,9354,19,0
145_0,9355,20,0
145_0,9356,21,0
145_0,9357,22,0
145_0,9358,23,0
145_0,8359,24,1
916_1,8416,0,1
916_1,9401,1,0
916_1,9402,2,0
916_1,9403,3,0
916_1,9404,4,0
916_1,9405,5,0
916_1,9406,6,0
916_1,9407,7,0
916_1,9408,8,0
916_1,9409,9,0
916_1,9410,10,0
916_1,9411,11,0
916_1,9412,12,0
916_1,9414,13,0
916_1,9499,14,1
916_1,9417,15,0
916_1,9418,16,0
916_1,9419,17,0
916_1,9420,18,0
916_1,9422,19,0
916_1,9423,20,0
916_1,9429,21,0
916_1,9567,22,0
916_1,9568,23,0
916_1,9546,24,1
758_0,6020,0,1
758_0,6080,1,0
758_0,6081,2,0
758_0,6234,3,0
758_0,6235,4,0
758_0,6236,5,0
758_0,6237,6,0
758_0,6238,7,0
758_0,6239,8,0
758_0,6240,9,0
758_0,6241,10,1
758_0,6242,11,0
758_0,6243,12,0
758_0,6244,13,0
758_0,6245,14,0
758_0,6246,15,1
315_0,1955,0,1
315_0,1944,1,0
315_0,1943,2,0
315_0,1942,3,0
315_0,1941,4,0
315_0,1940,5,0
315_0,0005,6,0
315_0,1928,7,0
315_0,1939,8,0
315_0,1938,9,0
315_0,1937,10,0
315_0,1936,11,0
315_0,1935,12,0
315_0,1933,13,0
315_0,1932,14,0
315_0,1931,15,0
315_0,1930,16,0
315_0,1927,17,0
315_0,0004,18,0
315_0,1925,19,0
315_0,1922,20,0
315_0,1921,21,0
315_0,1920,22,0
315_0,1919,23,1
145_1,8359,0,1
145_1,8358,1,0
145_1,8357,2,0
145_1,8356,3,0
145_1,8355,4,0
145_1,8354,5,0
145_1,9348,6,0
145_1,9349,7,0
145_1,9350,8,0
145_1,9351,9,0
145_1,8352,10,1
145_1,8351,11,0
145_1,8350,12,0
145_1,8349,13,0
145_1,8348,14,0
145_1,8347,15,0
145_1,9150,16,1
145_1,8117,17,0
145_1,8116,18,0
145_1,8115,19,1
145_1,8120,20,1
145_1,9197,21,1
145_1,8152,22,1
931_1,9580,0,1
931_1,8575,1,0
931_1,8573,2,0
931_1,8572,3,0
931_1,8571,4,0
931_1,8570,5,0
931_1,8569,6,0
931_1,8568,7,0
931_1,8467,8,0
931_1,8466,9,0
931_1,8465,10,0
931_1,8464,11,0
931_1,8463,12,0
931_1,8462,13,0
931_1,9197,14,1
931_0,8156,0,1
931_0,8135,1,1
931_0,9462,2,0
931_0,9463,3,0
931_0,9464,4,0
931_0,9465,5,0
931_0,9466,6,0
931_0,9567,7,0
931_0,9568,8,0
931_0,9569,9,0
931_0,9570,10,0
931_0,9571,11,0
931_0,9572,12,0
931_0,9573,13,0
931_0,9574,14,0
931_0,9575,15,0
931_0,8579,16,1
931_0,9583,17,0
931_0,9584,18,0
931_0,9585,19,0
931_0,9586,20,0
931_0,9587,21,0
931_0,9688,22,0
931_0,9689,23,0
931_0,9690,24,0
931_0,9691,25,0
931_0,9692,26,0
931_0,9693,27,0
931_0,9694,28,0
931_0,9601,29,0
931_0,9602,30,0
931_0,9604,31,0
931_0,9605,32,0
931_0,9607,33,1
746_1,3260,0,1
746_1,4433,1,0
746_1,4432,2,0
746_1,4431,3,0
746_1,4430,4,0
746_1,4429,5,0
746_1,4428,6,0
746_1,4427,7,0
746_1,4426,8,0
746_1,4425,9,0
746_1,4424,10,0
746_1,4423,11,0
746_1,4422,12,0
746_1,4421,13,0
746_1,4420,14,0
746_1,4419,15,1
746_1,4418,16,0
746_1,4417,17,0
746_1,4416,18,0
746_1,4457,19,0
746_1,4456,20,0
746_1,4455,21,0
746_1,4454,22,0
