from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
PARE,2600,2,240,KPL__0__6342__RAIL__Rail_MTuWThF-XHol,236__0__137__TZM__320__320
2002,PORI2,2,0,60__0__447__MNM__2042__2042,KPL__0__6464__RAIL__Rail_SaSu+Hol
2002,PORI2,2,0,60__0__723__MNM__1042__1042,KPL__0__6464__RAIL__Rail_SaSu+Hol
3081,3081,2,120,60__1__120__MNM__3031__3031,1__1__180__TZM__117__1__117__1
7026,7224,2,240,12__1__724__NBM__26__26,2__0__853__NBM__12__12
PETO2,9001,2,0,HVL__0__4624__RAIL__Rail_MTuWThF-XHol,150__0__147__TZM__601__2__601__2
PETO2,9001,2,0,MEL__0__5640__RAIL__Rail_MTuWThF-XHol,150__0__147__TZM__601__2__601__2
PORI2,2001,2,0,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,210__0__141__TZM__308__2__308__2
PORI2,2001,2,0,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,210__0__141__TZM__308__3__308__3
2001,PORI1,2,0,220__0__143__TZM__311__1__311__1,KPL__1__6237__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__143__TZM__311__2__311__2,KPL__1__6237__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__140__TZM__321__321,KPL__1__6237__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__140__TZM__321__1__321__1,KPL__1__6237__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,110__1__146__TZM__503__2__503__2,HVL__1__2639__RAIL__Rail_MTuWThF-XHol
8165,WATE1,2,0,130__1__140__TZM__415__2__415__2,HVL__1__2637__RAIL__Rail_MTuWThF-XHol
7720,7700,2,60,29__0__127__TZM__206__2__206__2,7__1__214__TZM__147__147
9001,PETO1,2,0,150__1__400__TZM__405__1__405__1,HVL__1__3811__RAIL__Rail_SaSu+Hol
4915,4915,2,0,22__1__430__NBM__34__2__34__2,21__1__430__NBM__20__2__20__2
SILV,8416,2,240,HVL__0__2618__RAIL__Rail_MTuWThF-XHol,115__0__109__TZM__514__514
8251,TAIT1,2,0,120__1__210__TZM__407__2__407__2,HVL__1__3653__RAIL__Rail_MTuWThF-XHol
7026,7224,2,240,12__1__144__NBM__21__2__21__2,2__0__279__NBM__84__84
9001,PETO1,2,0,150__1__122__TZM__404__2__404__2,HVL__1__2633__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,19__0__703__TZM__104__104,1__1__710__TZM__201__201
3000,3000,2,120,1__0__413__TZM__209__1__209__1,19__0__407__TZM__104__1__104__1
WATE2,9165,2,0,HVL__0__3864__RAIL__Rail_SaSu+Hol,130__0__749__TZM__502__502
PARA2,1000,2,0,KPL__0__6216__RAIL__Rail_MTuWThF-XHol,260__0__107__UZM__13__4__13__4
TREN2,9525,2,0,HVL__0__2632__RAIL__Rail_MTuWThF-XHol,114__1__110__TZM__514__514
5915,5915,2,0,21__0__403__NBM__29__1__29__1,22__0__403__NBM__12__2__12__2
7720,6720,2,0,29__0__131__TZM__217__2__217__2,7__0__217__TZM__136__136
7720,7700,2,60,29__0__431__TZM__218__1__218__1,7__1__500__TZM__107__1__107__1
3081,3081,2,120,19__0__713__TZM__217__217,1__1__730__TZM__214__214
UPPE,8579,2,240,HVL__0__3836__RAIL__Rail_SaSu+Hol,110__0__717__TZM__502__502
9001,PETO1,2,0,150__1__136__TZM__428__428,MEL__1__5627__RAIL__Rail_MTuWThF-XHol
PARA2,1001,2,240,KPL__0__6450__RAIL__Rail_SaSu+Hol,261__0__719__UZM__118__3__118__3
3081,3081,2,120,60__1__716__MNM__1051__1051,1__1__764__TZM__218__218
WATE2,9140,2,0,HVL__0__3614__RAIL__Rail_MTuWThF-XHol,170__0__147__TZM__611__611
3000,3000,2,120,1__0__175__TZM__219__1__219__1,60__0__135__MNM__3051__3051
5915,5915,2,0,22__0__405__NBM__31__2__31__2,21__0__405__NBM__29__1__29__1
8165,WATE1,2,0,150__1__112__TZM__428__428,HVL__1__4613__RAIL__Rail_MTuWThF-XHol
9001,PETO1,2,0,150__1__144__TZM__428__428,MEL__1__5635__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__409__TZM__306__1__306__1,KPL__1__6415__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,220__0__701__TZM__306__306,KPL__1__6415__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,220__1__700__TZM__305__305,KPL__1__6415__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,220__1__408__TZM__303__1__303__1,KPL__1__6415__RAIL__Rail_SaSu+Hol
PORI2,2003,2,0,KPL__0__8272__RAIL__Rail_MTuWThF-XHol,226__0__139__TZM__320__320
PORI2,2003,2,0,KPL__0__6328__RAIL__Rail_MTuWThF-XHol,226__0__139__TZM__320__320
PARA2,1001,2,240,KPL__0__6210__RAIL__Rail_MTuWThF-XHol,261__0__101__UZM__1__4__1__4
PARA2,1000,2,0,KPL__0__6454__RAIL__Rail_SaSu+Hol,260__0__723__UZM__118__3__118__3
WATE2,9165,2,0,HVL__0__4630__RAIL__Rail_MTuWThF-XHol,130__0__191__TZM__521__521
1501,WAIK,2,240,280__0__131__UZM__40__4__40__4,KPL__1__6313__RAIL__Rail_MTuWThF-XHol
TAIT2,9251,2,0,HVL__0__3840__RAIL__Rail_SaSu+Hol,120__0__721__TZM__407__407
8165,WATE1,2,0,150__1__110__TZM__405__2__405__2,HVL__1__2615__RAIL__Rail_MTuWThF-XHol
1001,PARA1,2,0,250__0__419__UZM__711__711,KPL__1__6451__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,250__0__719__UZM__106__2__106__2,KPL__1__6451__RAIL__Rail_SaSu+Hol
WOOD,4500,2,0,WRL__0__1610__RAIL__Rail_MTuWThF-XHol,204__0__109__TZM__801__801
PORI2,2003,2,0,KPL__0__6230__RAIL__Rail_MTuWThF-XHol,220__1__124__TZM__321__321
PORI2,2003,2,0,KPL__0__6230__RAIL__Rail_MTuWThF-XHol,220__1__124__TZM__321__1__321__1
6036,6036,2,60,30x__0__113__NBM__21__2__21__2,28__0__115__NBM__31__3__31__3
6036,6036,2,60,30x__0__111__NBM__20__3__20__3,28__0__115__NBM__31__3__31__3
3081,3081,2,120,19__0__163__TZM__106__3__106__3,1__1__218__TZM__143__143
4915,4915,2,0,22__1__420__NBM__33__3__33__3,21__1__420__NBM__7__2__7__2
3000,3000,2,120,1__0__519__TZM__202__1__202__1,19__0__451__TZM__204__1__204__1
8580,UPPE,2,240,111__0__101__TZM__507__1__507__1,HVL__1__2609__RAIL__Rail_MTuWThF-XHol
1001,PARA1,2,0,250__0__713__UZM__106__2__106__2,KPL__1__6439__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,250__0__413__UZM__713__713,KPL__1__6439__RAIL__Rail_SaSu+Hol
5915,5915,2,0,22__0__723__NBM__1__1__1__1,21__0__723__NBM__201__3__201__3
8165,WATE1,2,0,130__1__470__TZM__414__414,HVL__1__3851__RAIL__Rail_SaSu+Hol
8165,WATE1,2,0,130__1__738__TZM__603__603,HVL__1__3851__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__114__TZM__301__2__301__2,KPL__1__6223__RAIL__Rail_MTuWThF-XHol
2002,PORI1,2,0,230__1__114__TZM__301__3__301__3,KPL__1__6223__RAIL__Rail_MTuWThF-XHol
PARA2,1000,2,0,KPL__0__6430__RAIL__Rail_SaSu+Hol,260__0__411__UZM__721__721
PORI2,2003,2,0,KPL__0__6342__RAIL__Rail_MTuWThF-XHol,220__1__186__TZM__315__315
PORI2,2003,2,0,KPL__0__8224__RAIL__Rail_MTuWThF-XHol,220__1__186__TZM__315__315
PORI2,2001,2,0,KPL__0__6228__RAIL__Rail_MTuWThF-XHol,220__0__123__TZM__307__2__307__2
PORI2,2001,2,0,KPL__0__6228__RAIL__Rail_MTuWThF-XHol,220__0__123__TZM__307__3__307__3
8165,WATE1,2,0,150__1__110__TZM__405__2__405__2,HVL__1__4611__RAIL__Rail_MTuWThF-XHol
2002,PORI2,2,0,60__0__451__MNM__2042__2042,KPL__0__6466__RAIL__Rail_SaSu+Hol
2002,PORI2,2,0,60__0__725__MNM__1042__1042,KPL__0__6466__RAIL__Rail_SaSu+Hol
3081,3081,2,120,60__1__118__MNM__3202__3202,1__1__174__TZM__110__2__110__2
1001,PARA1,2,0,261__1__718__UZM__118__3__118__3,KPL__1__6451__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,261__1__418__UZM__714__714,KPL__1__6451__RAIL__Rail_SaSu+Hol
9525,TREN1,2,0,114__0__101__TZM__506__2__506__2,HVL__1__2609__RAIL__Rail_MTuWThF-XHol
3000,3000,2,120,1__0__759__TZM__205__205,19__0__731__TZM__217__217
PORI2,2001,2,0,KPL__0__8272__RAIL__Rail_MTuWThF-XHol,220__0__179__TZM__325__325
7700,7720,2,30,7__1__440__TZM__221__221,29__1__412__TZM__218__1__218__1
6720,7720,2,120,7__0__439__TZM__115__1__115__1,29__1__412__TZM__218__1__218__1
6733,6730,2,120,7__0__423__TZM__108__1__108__1,27__1__408__TZM__208__1__208__1
PORI2,2001,2,0,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,220__0__199__TZM__325__325
UPPE,8579,2,240,HVL__0__3830__RAIL__Rail_SaSu+Hol,110__0__421__TZM__512__512
PARA2,1001,2,240,KPL__0__6218__RAIL__Rail_MTuWThF-XHol,261__0__109__UZM__37__4__37__4
1001,PARA1,2,0,261__1__712__UZM__110__5__110__5,KPL__1__6439__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,261__1__412__UZM__718__718,KPL__1__6439__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,262__1__120__UZM__4__5__4__5,KPL__1__6237__RAIL__Rail_MTuWThF-XHol
1001,PARA1,2,0,262__1__120__UZM__4__6__4__6,KPL__1__6237__RAIL__Rail_MTuWThF-XHol
PETO2,9001,2,0,HVL__0__3822__RAIL__Rail_SaSu+Hol,150__0__405__TZM__413__413
8580,UPPE,2,240,110__1__416__TZM__503__1__503__1,HVL__1__3823__RAIL__Rail_SaSu+Hol
8580,UPPE,2,240,110__1__710__TZM__404__404,HVL__1__3823__RAIL__Rail_SaSu+Hol
WATE2,9165,2,0,HVL__0__2642__RAIL__Rail_MTuWThF-XHol,150__0__123__TZM__404__2__404__2
8580,UPPE,2,240,110__1__158__TZM__517__517,HVL__1__3607__RAIL__Rail_MTuWThF-XHol
6224,6224,2,240,2__1__180__NBM__66__66,12__0__123__NBM__24__3__24__3
6224,6224,2,240,2__1__182__NBM__1__3__1__3,12__0__123__NBM__24__3__24__3
PORI2,2001,2,0,KPL__0__6444__RAIL__Rail_SaSu+Hol,220__0__725__TZM__306__306
3081,3081,2,120,60__1__412__MNM__2101__2101,1__1__426__TZM__210__1__210__1
3000,3000,2,120,1__0__703__TZM__201__201,19__0__701__TZM__104__104
3000,3000,2,120,1__0__445__TZM__106__1__106__1,19__0__423__TZM__214__1__214__1
UPPE,8579,2,240,HVL__0__3628__RAIL__Rail_MTuWThF-XHol,110__0__175__TZM__522__522
UPPE,8579,2,240,HVL__0__3628__RAIL__Rail_MTuWThF-XHol,110__0__175__TZM__522__1__522__1
2002,PORI1,2,0,230__1__124__TZM__301__2__301__2,KPL__1__6307__RAIL__Rail_MTuWThF-XHol
2002,PORI1,2,0,230__1__124__TZM__301__3__301__3,KPL__1__6307__RAIL__Rail_MTuWThF-XHol
7720,6720,2,0,29__0__105__TZM__222__222,7__0__135__TZM__132__132
9001,PETO1,2,0,150__1__128__TZM__428__428,HVL__1__3601__RAIL__Rail_MTuWThF-XHol
WAIK,1501,2,240,KPL__0__6448__RAIL__Rail_SaSu+Hol,280__0__419__UZM__719__719
1501,WAIK,2,240,280__0__723__UZM__104__3__104__3,KPL__1__6459__RAIL__Rail_SaSu+Hol
1501,WAIK,2,240,280__0__423__UZM__715__715,KPL__1__6459__RAIL__Rail_SaSu+Hol
2002,PORI2,2,0,60__0__135__MNM__3051__3051,KPL__0__6316__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,19__0__187__TZM__152__1__152__1,1__1__128__TZM__225__225
WATE2,9140,2,0,HVL__0__3866__RAIL__Rail_SaSu+Hol,160__0__457__TZM__602__1__602__1
8140,WATE1,2,0,160__1__112__TZM__615__615,HVL__1__4611__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,160__1__112__TZM__615__1__615__1,HVL__1__4611__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,160__1__114__TZM__608__608,HVL__1__4611__RAIL__Rail_MTuWThF-XHol
TAIT2,9251,2,0,HVL__0__3634__RAIL__Rail_MTuWThF-XHol,120__0__189__TZM__413__1__413__1
TAIT2,9251,2,0,HVL__0__4620__RAIL__Rail_MTuWThF-XHol,120__0__189__TZM__413__1__413__1
8165,WATE1,2,0,150__1__416__TZM__415__1__415__1,HVL__1__3831__RAIL__Rail_SaSu+Hol
9416,SILV,2,240,115__0__115__TZM__505__2__505__2,HVL__1__2639__RAIL__Rail_MTuWThF-XHol
WAIK,1501,2,240,KPL__0__6424__RAIL__Rail_SaSu+Hol,290__0__415__UZM__752__1__752__1
7036,7036,2,120,28__1__100__NBM__1001__4__1001__4,30x__1__102__NBM__32__3__32__3
3081,3081,2,120,60__1__704__MNM__1021__1021,1__1__716__TZM__102__102
UPPE,8579,2,240,HVL__0__3868__RAIL__Rail_SaSu+Hol,110__0__489__TZM__513__1__513__1
8580,UPPE,2,240,112__1__400__TZM__502__1__502__1,HVL__1__3815__RAIL__Rail_SaSu+Hol
PORI2,2003,2,0,KPL__0__6232__RAIL__Rail_MTuWThF-XHol,220__1__122__TZM__305__2__305__2
7026,7224,2,240,12__1__154__NBM__159__159,2__0__301__NBM__1__3__1__3
PORI2,2002,2,0,KPL__0__6452__RAIL__Rail_SaSu+Hol,236__0__715__TZM__306__306
WAIK,1501,2,240,KPL__0__6234__RAIL__Rail_MTuWThF-XHol,290__0__107__UZM__51__1__51__1
TAIT2,9297,2,0,HVL__0__2618__RAIL__Rail_MTuWThF-XHol,121__0__113__TZM__411__1__411__1
PORI2,2003,2,0,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,226__0__153__TZM__310__2__310__2
PORI2,2003,2,0,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,226__0__153__TZM__310__3__310__3
PORI2,2003,2,0,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,226__0__153__TZM__310__4__310__4
PORI2,2003,2,0,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,226__0__153__TZM__310__5__310__5
PORI2,2003,2,0,KPL__0__6348__RAIL__Rail_MTuWThF-XHol,226__0__153__TZM__310__6__310__6
7720,7700,2,60,17__1__118__TZM__145__145,7__1__142__TZM__132__132
PARA2,1001,2,240,KPL__0__6458__RAIL__Rail_SaSu+Hol,261__0__423__UZM__711__711
5915,5915,2,0,21__0__405__NBM__29__1__29__1,22__0__405__NBM__31__2__31__2
PORI2,2001,2,0,KPL__0__6472__RAIL__Rail_SaSu+Hol,220__0__463__TZM__312__1__312__1
6720,7720,2,120,7__0__155__TZM__102__2__102__2,29__1__146__TZM__120__120
7700,7720,2,30,7__1__160__TZM__139__139,29__1__146__TZM__120__120
UPPE,8579,2,240,HVL__0__3814__RAIL__Rail_SaSu+Hol,112__0__401__TZM__507__507
3000,3000,2,120,1__0__121__TZM__143__143,60__0__109__MNM__3031__3031
3000,3000,2,120,1__0__119__TZM__205__2__205__2,60__0__109__MNM__3031__3031
2002,PORI1,2,0,230__1__408__TZM__303__1__303__1,KPL__1__6423__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__704__TZM__303__303,KPL__1__6423__RAIL__Rail_SaSu+Hol
1501,WAIK,2,240,280__0__129__UZM__40__4__40__4,KPL__1__6307__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,160__1__142__TZM__604__2__604__2,HVL__1__3613__RAIL__Rail_MTuWThF-XHol
PETO2,9001,2,0,HVL__0__2640__RAIL__Rail_MTuWThF-XHol,150__0__123__TZM__404__2__404__2
PORI2,2001,2,0,KPL__0__6454__RAIL__Rail_SaSu+Hol,226__0__443__TZM__303__1__303__1
TREN2,9525,2,0,HVL__0__3854__RAIL__Rail_SaSu+Hol,114__1__420__TZM__507__507
3081,3081,2,120,19__0__183__TZM__212__2__212__2,1__1__116__TZM__214__2__214__2
WATE2,9140,2,0,HVL__0__3820__RAIL__Rail_SaSu+Hol,160__0__703__TZM__603__603
2002,PORI1,2,0,236__1__120__TZM__306__2__306__2,KPL__1__6235__RAIL__Rail_MTuWThF-XHol
2002,PORI1,2,0,236__1__120__TZM__306__3__306__3,KPL__1__6235__RAIL__Rail_MTuWThF-XHol
7026,7224,2,240,12__1__150__NBM__71__71,2__0__293__NBM__72__72
WATE2,9165,2,0,HVL__0__3834__RAIL__Rail_SaSu+Hol,130__0__717__TZM__405__405
7036,7036,2,120,28__1__106__NBM__1001__4__1001__4,2__0__133__NBM__72__72
UPPE,8579,2,240,HVL__0__3816__RAIL__Rail_Sa,111__0__409__TZM__505__1__505__1
3081,3081,2,120,19__0__409__TZM__104__1__104__1,1__1__428__TZM__211__1__211__1
5915,5915,2,0,22__0__415__NBM__205__4__205__4,21__0__415__NBM__35__1__35__1
UPPE,8579,2,240,HVL__0__3852__RAIL__Rail_SaSu+Hol,111__0__445__TZM__504__1__504__1
4915,4915,2,0,22__1__416__NBM__31__2__31__2,21__1__416__NBM__7__2__7__2
UPPE,8579,2,240,HVL__0__3640__RAIL__Rail_MTuWThF-XHol,111__0__153__TZM__513__2__513__2
8140,WATE1,2,0,160__1__418__TZM__604__1__604__1,HVL__1__3827__RAIL__Rail_SaSu+Hol
PORI2,2003,2,0,KPL__0__6432__RAIL__Rail_SaSu+Hol,220__1__712__TZM__306__306
7700,7720,2,30,7__1__220__TZM__136__136,29__1__136__TZM__115__2__115__2
6720,7720,2,120,7__0__219__TZM__124__124,29__1__136__TZM__115__2__115__2
3081,3081,2,120,19__0__139__TZM__113__2__113__2,1__1__262__TZM__215__2__215__2
7026,7224,2,240,12__1__414__NBM__35__1__35__1,2__0__449__NBM__28__2__28__2
7720,6720,2,0,29__0__151__TZM__233__233,7__0__173__TZM__109__3__109__3
UPPE,8579,2,240,HVL__0__3860__RAIL__Rail_SaSu+Hol,110__0__741__TZM__404__404
2002,PORI2,2,0,60__0__435__MNM__2061__2061,KPL__0__6452__RAIL__Rail_SaSu+Hol
2002,PORI2,2,0,60__0__717__MNM__1051__1051,KPL__0__6452__RAIL__Rail_SaSu+Hol
3000,3000,2,120,1__0__453__TZM__205__1__205__1,19__0__427__TZM__214__1__214__1
PORI1,2002,2,0,KPL__1__6421__RAIL__Rail_SaSu+Hol,60__1__414__MNM__2111__2111
8251,TAIT1,2,0,120__1__160__TZM__613__613,HVL__1__3609__RAIL__Rail_MTuWThF-XHol
PORI2,2003,2,0,KPL__0__6226__RAIL__Rail_MTuWThF-XHol,220__1__114__TZM__313__313
9001,PETO1,2,0,150__1__148__TZM__601__2__601__2,HVL__1__3635__RAIL__Rail_MTuWThF-XHol
3081,3081,2,120,19__0__419__TZM__116__116,1__1__448__TZM__206__1__206__1
7026,7224,2,240,12__1__444__NBM__4__3__4__3,2__0__557__NBM__10__2__10__2
8140,WATE1,2,0,170__0__453__TZM__412__412,HVL__1__3861__RAIL__Rail_Sa
WATE2,9165,2,0,HVL__0__3858__RAIL__Rail_SaSu+Hol,130__0__473__TZM__415__1__415__1
7720,7700,2,60,29__0__713__TZM__203__203,7__1__730__TZM__206__206
PORI2,2003,2,0,KPL__0__6430__RAIL__Rail_SaSu+Hol,220__1__710__TZM__305__305
7720,6720,2,0,29__0__127__TZM__206__2__206__2,7__0__211__TZM__130__130
UPPE,8579,2,240,HVL__0__3652__RAIL__Rail_MTuWThF-XHol,110__0__203__TZM__521__521
PARE,2600,2,240,KPL__0__6352__RAIL__Rail_MTuWThF-XHol,236__0__143__TZM__322__322
PARE,2600,2,240,KPL__0__6352__RAIL__Rail_MTuWThF-XHol,236__0__143__TZM__322__2__322__2
PARE,2600,2,240,KPL__0__6352__RAIL__Rail_MTuWThF-XHol,236__0__143__TZM__322__3__322__3
PARE,2600,2,240,KPL__0__6352__RAIL__Rail_MTuWThF-XHol,236__0__143__TZM__322__4__322__4
PORI2,2002,2,0,KPL__0__6420__RAIL__Rail_SaSu+Hol,230__0__701__TZM__301__301
1501,WAIK,2,240,290__0__721__UZM__154__1__154__1,KPL__1__6455__RAIL__Rail_SaSu+Hol
1501,WAIK,2,240,290__0__421__UZM__754__1__754__1,KPL__1__6455__RAIL__Rail_SaSu+Hol
5915,5915,2,0,21__0__437__NBM__17__2__17__2,22__0__437__NBM__19__2__19__2
5915,5915,2,0,21__0__723__NBM__201__3__201__3,22__0__723__NBM__1__1__1__1
1501,WAIK,2,240,290__0__103__UZM__55__1__55__1,KPL__1__6219__RAIL__Rail_MTuWThF-XHol
1501,WAIK,2,240,290__0__103__UZM__55__3__55__3,KPL__1__6219__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,112__1__122__TZM__505__2__505__2,HVL__1__3613__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__105__TZM__304__2__304__2,KPL__1__8267__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__105__TZM__304__3__304__3,KPL__1__8267__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__115__TZM__319__319,KPL__1__6223__RAIL__Rail_MTuWThF-XHol
PARA2,1001,2,240,KPL__0__6330__RAIL__Rail_MTuWThF-XHol,262__0__133__UZM__24__4__24__4
WAIK,1501,2,240,KPL__0__6432__RAIL__Rail_SaSu+Hol,290__0__417__UZM__753__1__753__1
TREN2,9525,2,0,HVL__0__3830__RAIL__Rail_SaSu+Hol,114__1__408__TZM__505__1__505__1
1501,WAIK,2,240,280__0__425__UZM__715__715,KPL__1__6463__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,226__0__105__TZM__304__2__304__2,KPL__1__6209__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__105__TZM__304__3__304__3,KPL__1__6209__RAIL__Rail_MTuWThF-XHol
WATE2,9165,2,0,HVL__0__4618__RAIL__Rail_MTuWThF-XHol,130__0__177__TZM__602__2__602__2
WATE2,9165,2,0,HVL__0__3632__RAIL__Rail_MTuWThF-XHol,130__0__177__TZM__602__2__602__2
WAIK,1501,2,240,KPL__0__6444__RAIL__Rail_SaSu+Hol,280__0__717__UZM__102__3__102__3
1501,WAIK,2,240,290__0__407__UZM__751__1__751__1,KPL__1__6443__RAIL__Rail_SaSu+Hol
1501,WAIK,2,240,290__0__707__UZM__151__2__151__2,KPL__1__6443__RAIL__Rail_SaSu+Hol
3081,3081,2,120,19__0__195__TZM__151__1__151__1,1__1__246__TZM__103__2__103__2
7036,7036,2,120,28__1__108__NBM__1001__4__1001__4,30x__1__114__NBM__25__3__25__3
SILV,8416,2,240,HVL__0__3628__RAIL__Rail_MTuWThF-XHol,115__0__127__TZM__510__1__510__1
PORI2,2002,2,0,KPL__0__6424__RAIL__Rail_SaSu+Hol,230__0__703__TZM__303__303
6224,6224,2,240,2__1__310__NBM__4__4__4__4,12__0__159__NBM__47__47
6224,6224,2,240,2__1__312__NBM__34__3__34__3,12__0__159__NBM__47__47
1001,PARA1,2,0,260__1__146__UZM__26__4__26__4,KPL__1__6341__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,170__0__417__TZM__603__1__603__1,HVL__1__3825__RAIL__Rail_SaSu+Hol
3000,3000,2,120,1__0__249__TZM__229__229,19__0__139__TZM__113__2__113__2
3000,3000,2,120,1__0__247__TZM__214__2__214__2,19__0__139__TZM__113__2__113__2
7026,7224,2,240,12__1__158__NBM__32__3__32__3,2__0__333__NBM__59__59
PORI2,2003,2,0,KPL__0__6436__RAIL__Rail_SaSu+Hol,226__0__423__TZM__302__1__302__1
WATE2,9140,2,0,HVL__0__3612__RAIL__Rail_MTuWThF-XHol,160__0__131__TZM__609__609
WATE2,9140,2,0,HVL__0__3840__RAIL__Rail_SaSu+Hol,170__0__433__TZM__604__1__604__1
WATE2,9165,2,0,HVL__0__3826__RAIL__Rail_SaSu+Hol,130__0__415__TZM__411__411
7026,7224,2,240,12__1__718__NBM__26__26,2__0__817__NBM__2__1__2__1
9416,SILV,2,240,115__0__423__TZM__502__1__502__1,HVL__1__3857__RAIL__Rail_SaSu+Hol
WATE2,9140,2,0,HVL__0__2622__RAIL__Rail_MTuWThF-XHol,170__0__125__TZM__606__606
7730,7730,2,120,27__0__125__TZM__230__230,7__1__206__TZM__114__2__114__2
1501,WAIK,2,240,290__0__125__UZM__58__1__58__1,KPL__1__6333__RAIL__Rail_MTuWThF-XHol
PORI2,2003,2,0,KPL__0__6448__RAIL__Rail_SaSu+Hol,226__0__435__TZM__302__1__302__1
8580,UPPE,2,240,112__1__406__TZM__504__1__504__1,HVL__1__3827__RAIL__Rail_SaSu+Hol
WATE2,9140,2,0,HVL__0__3852__RAIL__Rail_SaSu+Hol,170__0__445__TZM__602__1__602__1
2003,PORI1,2,0,226__0__149__TZM__310__2__310__2,KPL__1__6337__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,226__0__149__TZM__310__3__310__3,KPL__1__6337__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,226__0__149__TZM__310__4__310__4,KPL__1__6337__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,226__0__149__TZM__310__5__310__5,KPL__1__6337__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,226__0__149__TZM__310__6__310__6,KPL__1__6337__RAIL__Rail_MTuWThF-XHol
TAIT2,9251,2,0,HVL__0__3840__RAIL__Rail_SaSu+Hol,120__0__445__TZM__409__1__409__1
2001,PORI1,2,0,226__0__113__TZM__314__314,KPL__1__6221__RAIL__Rail_MTuWThF-XHol
3000,3000,2,120,1__0__199__TZM__152__1__152__1,19__0__165__TZM__106__3__106__3
4915,4915,2,0,21__1__402__NBM__12__2__12__2,22__1__402__NBM__11__2__11__2
2001,PORI1,2,0,220__0__165__TZM__312__2__312__2,KPL__1__6313__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__158__TZM__319__319,KPL__1__6313__RAIL__Rail_MTuWThF-XHol
PORI2,2003,2,0,KPL__0__6324__RAIL__Rail_MTuWThF-XHol,220__1__166__TZM__314__314
5915,5915,2,0,21__0__443__NBM__205__4__205__4,22__0__443__NBM__7__2__7__2
8140,WATE1,2,0,170__0__461__TZM__601__1__601__1,HVL__1__3867__RAIL__Rail_SaSu+Hol
8140,WATE1,2,0,170__0__729__TZM__405__405,HVL__1__3867__RAIL__Rail_SaSu+Hol
8165,WATE1,2,0,130__1__100__TZM__401__2__401__2,HVL__1__2607__RAIL__Rail_MTuWThF-XHol
9001,PETO1,2,0,150__1__702__TZM__406__406,HVL__1__3819__RAIL__Rail_SaSu+Hol
9001,PETO1,2,0,150__1__404__TZM__413__413,HVL__1__3819__RAIL__Rail_SaSu+Hol
PORI2,2003,2,0,KPL__0__6442__RAIL__Rail_SaSu+Hol,220__1__430__TZM__302__1__302__1
6733,6730,2,120,7__0__495__TZM__110__1__110__1,27__1__430__TZM__204__1__204__1
PORI2,2001,2,0,KPL__0__6226__RAIL__Rail_MTuWThF-XHol,220__0__121__TZM__317__317
PORI2,2001,2,0,KPL__0__6226__RAIL__Rail_MTuWThF-XHol,220__0__121__TZM__317__2__317__2
PETO2,9001,2,0,MEL__0__5628__RAIL__Rail_MTuWThF-XHol,154__0__139__TZM__613__613
